userID,Title,Likes,Dislikes,Ratio,Mean
user_86,Mountain Dew,396139,2334,169.725364181662,0.023223805700608900
user_3,Movie Addicts,175750,11629,15.1130793705392,0.002050668512018040
user_69,Movie Logic,19278973,20115,958.437633606761,0.131232772150221
user_58,Movie Trailers Source,52387,1883,27.8210302708444,0.003790938944776580
user_14,MovistarDeportesPerú,125805,18181,6.91958638138716,0.0009286234473260460
user_67,MozartLaPara,1515063,94731,15.9933179212718,0.002171211401712190
user_49,Mozzy,136783,1537,88.9934938191282,0.012168106156645500
user_47,MozzyVEVO,1821506,21740,83.7859245630175,0.011454963740999800
user_6,Mr Creative,2351135,92280,25.4782726484612,0.0034701136714230800
user_36,Mr DT,105728,3097,34.1388440426219,0.004656122056747440
user_27,Mr Eazi,350553,4982,70.3639100762746,0.009616906988768010
user_50,Mr Macaroni,39852,277,143.870036101083,0.019683088291414100
user_81,Mr RiRi,42583,918,46.3867102396514,0.006333386910403850
user_37,Mr SuperMole,235004,12320,19.075,0.00259322752743107
user_25,Mr. Kate,4521699,69293,65.2547732094151,0.008917244242502710
user_13,Mr. McTikTok,65870,800,82.3375,0.011256611507750300
user_50,Mr. Nightmare,2022810,17758,113.909787138191,0.015580228921147500
user_38,Mr. Sujano,286763,4566,62.8039859833552,0.008581625024270450
user_11,Mr.Faples,101374,3578,28.3325880380101,0.0038609934219956400
user_86,MrBallen,5409782,17240,313.792459396752,0.042952848415922500
user_58,MrBeanyman,58175,787,73.9199491740788,0.010103883193522900
user_50,MrBeast,2352288915,17504903,134.378860311308,0.01838333408803090
user_87,MrBeast Gaming,654057041,8469006,77.2294931660221,0.010557103512068100
user_56,MrBeast Shorts,161746925,1933213,83.6674101612187,0.011438733971863500
user_16,MrBeasts Memes,113173,2115,53.5096926713948,0.007308832583452820
user_76,MrBossFTW,364745,57952,6.29391565433462,0.0008429419495398120
user_50,MrBro,2466381,103467,23.837368436313,0.0032454026140863800
user_85,MrMobile [Michael Fisher],296970,2879,103.150399444251,0.014106801424831000
user_61,MrRoflWaffles,752027,10998,68.3785233678851,0.009345021315514500
user_40,Mrs Meldrum,21163,305,69.3868852459016,0.009483109853595870
user_97,Mrs. Woolley in 5th,1408714,15958,88.2763504198521,0.012069898077026800
user_28,Mrwhosetheboss,80831891,1069090,75.6081256021476,0.010335067870430800
user_77,Mrwhosetheboss Shorts,116145409,829013,140.100829540671,0.0191669202023568
user_3,MsMojo,761313,1303,584.27705295472,0.0799939374458098
user_65,MsMunchie,1671383,1404,1190.44373219373,0.1630044839515990
user_98,Mud Flaps,2235160,12688,176.163303909206,0.024105439273450100
user_74,Mularjuice,33248,1172,28.3686006825939,0.0038659251172049100
user_94,Mulatto,880034,15061,58.4313126618418,0.00798281612476809
user_68,MulattoVEVO,1785810,104184,17.140923750288,0.002328368484578340
user_60,Mully,236457,1903,124.25486074619,0.01699691882386650
user_49,Multicort,137749,952,144.694327731092,0.01979596961767420
user_95,Multiktok,49874,690,72.2811594202899,0.009879461697374530
user_45,Mumbo Jumbo,39963420,117040,341.450956937799,0.04674049804274420
user_72,Munchies,380566,5212,73.0172678434382,0.009980266912484280
user_74,Munro Live,173474,581,298.578313253012,0.04086937100077280
user_44,Munya Chawawa,536907,9387,57.1968680089486,0.007813767035173690
user_69,Murillo Twins,194268,2158,90.0222428174236,0.012308986576983100
user_29,MurkXtreme Shorts,3259286,173355,18.8012229240576,0.002555735554557760
user_3,Muse,5385441,516,10436.9011627907,1.4292461149168200
user_63,Muselk,815758,8941,91.2378928531484,0.012475461867165600
user_16,Music is Win,1177181,14769,79.7062089511815,0.010896273476216700
user_36,Musicologo The Libro,1563319,48797,32.0371949095231,0.004368315007833160
user_28,Mustard,3599462,27679,130.043065139637,0.017789575408999900
user_39,MuwopfrmdaO,82829,550,150.598181818182,0.020604463668972200
user_3,Mv Ryhan,52120885,2943854,17.7049829916837,0.00240561269395765
user_75,My Art Attic,215086,17687,12.1606829875049,0.0016463572134077800
user_11,My Dear Pets,1209575,45142,26.7948916751584,0.0036504160019359800
user_82,My Lovely Dog ,190520,10414,18.2946034184751,0.0024863573398368600
user_32,My Self Reliance,408527,3041,134.339690891154,0.01837797009313530
user_60,MyHealthyDish,8253390,165411,49.8962584108675,0.0068139964880315400
user_75,Myke Towers,12355939,169857,72.7431839724003,0.009942732926037120
user_91,MylesShorts,244323,7256,33.6718577728776,0.004592171353434550
user_29,Mystery Matt,7199723,116729,61.6789572428445,0.008427559725429290
user_82,MysteryBen27,7195577,29922,240.477808969989,0.0329128884391603
user_11,Mystic,236379,2080,113.64375,0.015543796881927200
user_90,Mysticat,10349479,38512,268.733875155796,0.0367823711681223
user_2,Mythical Bits,3617049,52338,69.1094233635217,0.009445113270676150
user_40,Mythical Kitchen,1803430,34420,52.3948285880302,0.0071561592676645700
user_62,MythrodakTV,6051626,70733,85.5559074265194,0.011697351272082200
user_38,NAE THE GEM,327959,13152,24.9360553527981,0.003395860573093110
user_22,NASA,37233163,533549,69.7839617354732,0.009537486871556210
user_71,NASA Jet Propulsion Laboratory,2872068,77339,37.1360891658801,0.005066575095845250
user_23,NASA Scientific Visualization Studio,4340,309,14.0453074433657,0.0019044441578033100
user_17,NASA Video,219953,8045,27.3403356121815,0.0037251109676134000
user_67,NASASpaceflight,2637910,48846,54.0046267862261,0.007376610560639040
user_34,NASAWallops,11074,277,39.9783393501805,0.005455802595781660
user_0,NASCAR,650325,28989,22.4335092621339,0.0030531533182127200
user_77,NASCAR on FOX,309473,10482,29.5242320167907,0.004024181240308410
user_44,NAV,1320357,4139,319.003865668036,0.04366651628560170
user_52,NAZA,866441,14692,58.9736591342227,0.00805708691300136
user_70,NBA,45477958,1007572,45.1361867935989,0.006162135935662970
user_9,NBA 2K,4363587,223768,19.5004960494798,0.00265149641751212
user_75,NBA on ESPN,1844198,55811,33.0436293920553,0.004506139601758630
user_61,NBA on TNT,8818841,247116,35.6870498065686,0.004868138670280160
user_61,NBC,1611024,80264,20.0715638393302,0.0027297004015827200
user_95,NBC 6 South Florida,58525,609,96.1001642036125,0.013141318001930700
user_16,NBC Bay Area,554074,17367,31.9038406172626,0.004350053013140000
user_36,NBC New York,927080,165696,5.59506566241792,0.0007472390319406450
user_32,NBC News,17510158,791212,22.1308043861822,0.003011699873074070
user_52,NBC Sports,9417432,237558,39.642664107291700,0.005409834075381230
user_85,NBC Sports Bay Area & California,23833,381,62.5538057742782,0.00854736448737244
user_85,NBC Sports Chicago,10791,1114,9.68671454219031,0.0013075634794112800
user_66,NBC Sports Philadelphia,46107,2493,18.4945848375451,0.0025137434820590700
user_63,NBC2 News,58756,871,67.4580941446613,0.009218974577122960
user_84,NBC4 Columbus,17870,9243,1.93335497132966,0.00024579179634708600
user_91,NBCLA,44389,930,47.7301075268817,0.006517356347865140
user_33,NBT Caleb,9772,188,51.9787234042553,0.0070991763949794400
user_54,NBTVEVO,150401,442,340.273755656109,0.0465792880569642
user_21,NCAA Championships,54481,2279,23.9056603773585,0.003254754746993530
user_70,NCT,57287098,171939,333.182686883139,0.04560821274993250
user_34,NCT 127,33201632,145167,228.713357719041,0.03130182408816710
user_62,NCT DREAM,6886348,7543,912.945512395599,0.12500292486104500
user_73,NDL,3615522,6941,520.893531191471,0.07131398032966760
user_64,NDOTZ,95514,2304,41.4557291666667,0.0056581214303018500
user_64,NEEDTOBREATHE,7360,98,75.1020408163265,0.010265762882070100
user_3,NEGOVNO,613034,25071,24.4519165569782,0.003329560943961210
user_78,NEON,535466,14818,36.1361857200702,0.004929644884514750
user_15,NEUTRAL DROP,11634750,1067034,10.9038231209127,0.00147423850748024
user_6,NEVER TOO SMALL,38059,1513,25.1546596166557,0.0034257969916275300
user_54,NEWS 1130,17194,4018,4.27924340467895,0.0005670458137048310
user_28,NEWS9 live,221163,11470,19.2818657367044,0.0026215564317494600
user_65,NFL,167271161,2245997,74.4752379455538,0.010179926344635300
user_98,NFL Films,552005,10534,52.4022213783938,0.007157171661762270
user_59,NFL Rush,176302,12148,14.5128416200198,0.001968469893369830
user_62,NFL Throwback,169801,3611,47.0232622542232,0.006420558529067060
user_36,NFVEVO,33674412,260359,129.338382771481,0.017693073785771300
user_6,NHL,1168138,45945,25.4247034497769,0.0034627777214097200
user_11,NHRA,27152,835,32.5173652694611,0.004434071185728610
user_90,NHS,15017,68190,0.220222906584543,1.11896088602818E-05
user_68,NHS England and NHS Improvement,16360,7739,2.11396821294741,0.0002705255938426760
user_58,NICKMERCS,1613629,41384,38.9916151169534,0.005320677191076940
user_63,NIKI DEMAR,742650,5330,139.333958724203,0.019061902279474200
user_56,NIVA National Independent Venue Association,19242,1186,16.2242833052277,0.0022028405944783900
user_47,NJ Spotlight News,37687,906,41.5971302428256,0.005677485379213050
user_23,NJ.com,47558,4906,9.69384427231961,0.0013085398491372000
user_62,NLE CHOPPA,42212794,432055,97.702361967805,0.013360728465374400
user_66,NMW,116130,321,361.77570093457900,0.0495238382766235
user_15,NN Running Team,33152,369,89.8428184281843,0.012284415585014400
user_49,NORMAN FAIT DES VIDÉOS,12826384,486345,26.3730150407632,0.0035926427669849300
user_64,NORMAN chaîne secondaire,302543,7608,39.7664300736067,0.00542678301179509
user_15,NPR,29471,8920,3.30392376681614,0.00043348219345031400
user_82,NPR Music,48110089,487833,98.6199970071725,0.013486392558634
user_15,NRG Esports,3948153,55248,71.4623696785404,0.009767333818585000
user_0,NRG Fortnite,569743,4145,137.453075995175,0.018804327739999400
user_72,NRG Rocket League,271051,2451,110.587923296614,0.015125321480089700
user_69,NRG Thoom House,5142177,34526,148.936366796038,0.02037688901351130
user_23,NRL - National Rugby League,371477,12518,29.6754273845662,0.0040448864531451600
user_73,NSG,313868,1819,172.549752611325,0.02361058715053170
user_47,NTT INDYCAR SERIES,237574,1095,216.962557077626,0.029692629098516700
user_57,NTT IndyCar Series,9882,165,59.8909090909091,0.008182698271716320
user_7,NVIDIA GeForce,1243675,61361,20.2681670768077,0.002756623924017680
user_44,NYT Cooking,362555,2628,137.958523592085,0.018873545469522600
user_66,NYU Langone Health,10036,75,133.813333333333,0.01830588888176450
user_20,NZC,1488518,34845,42.7182666092696,0.005831017642983910
user_20,Nabela Noor,1642886,31886,51.523740826695100,0.007036869518492430
user_59,Nadeshot,224316,11686,19.19527639911,0.002609698590529430
user_48,Nadir Sailov,2099538,344316,6.09770675774579,0.0008160724295002350
user_27,Nafe Smallz,130848,1413,92.6029723991507,0.012662400547595500
user_63,Nail Satisfying,31184,829,37.6164053075995,0.005132351237598430
user_51,NairoMK,887727,18328,48.435563072893900,0.006613963852724250
user_25,Nalopia,457026,29244,15.6280262617973,0.0021211871075278700
user_10,Nameless,5227555,107523,48.6180166103996,0.006638949666657930
user_3,Nanass 2.0,124092,1038,119.549132947977,0.01635250030068480
user_69,Nandi Bushell,973509,9056,107.498785335689,0.014702284320260800
user_82,Nanou ASMR,93670,725,129.2,0.017674123173866900
user_14,Nanpa Basico Oficial,1236332,10039,123.152903675665,0.016846013038736500
user_13,Naomi,56279,548,102.698905109489,0.014044972240290600
user_26,Napalm Records,666112,9761,68.2421883003791,0.009326351123223850
user_9,Nardo Wick,2348419,4227,555.575822096049,0.07606349233794250
user_80,Nas,5162694,37021,139.45312120148,0.01907822079829170
user_40,Nas Daily,61155726,317273,192.754271557933,0.02637746335321260
user_84,Nasey Family,434626,3788,114.737592397043,0.015693591415806400
user_32,Nash TV Carp Fishing,6447,102,63.2058823529412,0.008636662093150430
user_72,Nasher,505800,5394,93.7708565072303,0.012822334607628000
user_84,Nassif Zeytoun,804915,13690,58.7958363769175,0.008032735254009480
user_89,Nasty Naz,1402887,39914,35.1477426466904,0.004794284095937380
user_10,Nat King Cole,57767,989,58.4095045500506,0.007979829647054860
user_7,NatKingColeVEVO,7042,282,24.9716312056738,0.0034007324525460200
user_45,Natacha Océane,184652,209,883.502392344498,0.12097088289967200
user_52,Natashas Kitchen,10680,639,16.7136150234742,0.002269851360238820
user_60,Nate Wyatt,1410159,15557,90.6446615671402,0.012394222737826300
user_36,Nate and Karissa,518677,13542,38.301358735785,0.005226151112042330
user_26,Nate the Hoof Guy,81788,1198,68.2704507512521,0.009330221480293800
user_36,Nathaly Cuevas,126262,3455,36.5447178002894,0.0049855906703945
user_82,Nathan Dawe,184542,1521,121.329388560158,0.01659629461724580
user_52,Nathan Doan,2129306,21381,99.5887002478836,0.013619050106743200
user_0,Nathan Doan Comedy,11599357,58892,196.95980778374,0.026953383924914700
user_7,NathanEvanss,73075,463,157.829373650108,0.02159472790885080
user_7,NathanTubeUrShorts,22709,1232,18.4326298701299,0.00250525915608071
user_86,Nathaniel Bandy,551644,5503,100.244230419771,0.013708820659436300
user_96,National Geographic,434720,7200,60.3777777777778,0.008249371741502330
user_54,National Post,204492,19605,10.4306044376435,0.0014094343160584300
user_79,National Theatre,5155,196,26.3010204081633,0.003582783574782050
user_62,Natoo,5641962,41559,135.757886378402,0.01857218265294860
user_6,Natop,162487,1909,85.1162912519644,0.011637148723587700
user_28,Natsumiii,3023499,10756,281.098828560803,0.03847567034609240
user_10,Natti Natasha,15602716,308192,50.6266093863566,0.006914013258488970
user_84,NatureTec,68460,721,94.9514563106796,0.012984009998647500
user_35,Navrattan Music,2443108,139092,17.5646909958876,0.002386400626319680
user_55,Navs Garage,65184,8526,7.64532019704434,0.0010280079280617200
user_33,Ndukauba,13129,92,142.70652173913,0.019523752639421000
user_7,Neebs Gaming,4538081,3407,1331.98737892574,0.1823879569666410
user_46,Need for Speed,2108663,120779,17.4588546022073,0.0023719070271488500
user_96,Neimki,611148,527,1159.67362428843,0.15879071971687200
user_87,Nek Music Tv,1630385,32944,49.4895883924235,0.006758305699285220
user_93,NekoKaren,2368337,21687,109.20537649283,0.014935990773400200
user_0,Nella Rose,2068663,13185,156.895183921122,0.021466796759549500
user_73,NellyVEVO,95515,1799,53.0933852140078,0.007251822010724680
user_94,NellyVidz,295494,3869,76.3747738433704,0.010440055313095000
user_84,Nene Leakes,195859,6447,30.3798666046223,0.004141354778837990
user_83,Neoxi,3885658,38230,101.638974627256,0.013899821720472000
user_91,NepentheZ 2,94763,522,181.538314176245,0.024841511636090100
user_41,NerdECrafter,637941,5830,109.42384219554,0.014965908216895200
user_84,NerdOut!,2412343,38186,63.1734929031582,0.008632226570678490
user_95,Nessa Barrett,8763043,134273,65.2628823367319,0.008918354734242540
user_52,Netflix,88792245,1099501,80.7568569742092,0.011040152824197800
user_72,Netflix Anime,202517,288,703.184027777778,0.09627746687999750
user_18,Netflix Asia,2674981,9916,269.764118596208,0.036923456242494900
user_4,Netflix Film Club,6400078,83002,77.1075154815547,0.010540399469111000
user_11,Netflix France,200734,740,271.262162162162,0.03712860347238790
user_7,Netflix Futures,1102392,200166,5.5073888672401900,0.0007352322705450560
user_93,Netflix Is A Joke,2332694,64954,35.9130153647197,0.004899083169732290
user_10,Netflix UK & Ireland,1871102,94098,19.884609662267,0.00270409825461377
user_19,Neuralink,2302925,73961,31.1370181582185,0.00424504171248903
user_87,New England Patriots,12298,92,133.673913043478,0.018286796188531400
user_90,New Rockstars,17813843,260285,68.4397602627889,0.009353407306177440
user_91,New York Mets,26677,340,78.4617647058824,0.010725855008101700
user_70,New York Post,15301,7774,1.96822742474916,0.00025056734986313300
user_48,NewScapeGames,332917,14607,22.7916067638803,0.003102192419734510
user_83,"NewScapePro - Fortnite Shorts, Films and Skits",137873,1614,85.4231722428748,0.011679174060248800
user_78,"NewScapePro 3 - Fortnite Shorts, Films & Skits!",259729,8616,30.1449628597957,0.004109186253410640
user_82,Newcastle United,580460,1895,306.311345646438,0.04192835901035970
user_64,News 19 WLTX,672504,15267,44.0495185694636,0.00601332385765632
user_56,News4 WSMV Nashville,177386,54879,3.23231108438565,0.00042367530681516700
user_69,News4JAX,354085,93425,3.79004549103559,0.0005000533716062180
user_42,NewsChannel 5,175660,15453,11.3673720313208,0.0015377184870024500
user_83,NewsNOW from FOX,227595,16096,14.1398484095427,0.00191739092234568
user_17,Newshub,36249,4341,8.3503800967519,0.001124561251757300
user_74,Newsthink,47701,3041,15.6859585662611,0.002129120556228680
user_55,Newzmagazine.com,143897,5314,27.0788483251788,0.003689302000638080
user_76,NexTaz,85451,3044,28.0719448094612,0.0038253000432833000
user_72,Nexpo,1812852,13818,131.19496309162,0.017947320269923400
user_68,Neytirix,2084021,3553,586.552490852801,0.08030554372495540
user_27,Nfasis,207013,6339,32.6570436977441,0.004453199229324470
user_19,NiallHoranVEVO,829202,1003,826.721834496511,0.11319515833529600
user_64,Nich Reacts,12822290,420361,30.5030438123423,0.004158223088628180
user_66,NichLmao,17182830,391824,43.8534392992772,0.005986472089101400
user_3,Nick - RunTheFUTMarket,28614,607,47.1400329489292,0.00643654950896647
user_69,Nick Ackerman,78366,3043,25.7528754518567,0.003507718722249200
user_81,Nick Bencivengo,963344,1819,529.600879604178,0.07250639452053430
user_55,Nick Cannon,943780,14886,63.4005105468225,0.008663315146333440
user_1,Nick DiGiovanni,22004088,91590,240.245528987881,0.03288107922080910
user_86,Nick Eh 30,12647437,104434,121.104592374131,0.01656551025562780
user_91,Nick Pro,712243,28505,24.9865988423084,0.0034027821721025300
user_57,Nick Smith,127079,4067,31.2463732480944,0.0042600171739993600
user_48,Nick's Strength and Power,263429,1602,164.437578027466,0.02249967810749110
user_59,NickJonasVEVO,285625,3715,76.8842530282638,0.01050982514212030
user_74,Nickelback,728302,27762,26.2337727829407,0.003573574454069650
user_5,Nicki Minaj,14878887,2643,5629.5448354143,0.7709102319801830
user_8,Nicki Swift,142863,16386,8.71860124496521,0.0011749867201887700
user_36,NickiMinajAtVEVO,29389754,153400,191.589009126467,0.026217888314577800
user_93,Nicky Cass,684347,7013,97.5826322543847,0.013344332267291600
user_35,Nicky and Pierre,937310,89307,10.4953699038149,0.0014183035213871400
user_24,NickyJamTV,9644151,173712,55.518047112462,0.007583863536885650
user_93,Nico Does,130432,10418,12.5198694567095,0.0016955454418725800
user_66,Nico Leonard,61000,799,76.3454317897372,0.010436037111516000
user_72,Nico Rosberg,1897944,14863,127.695889120635,0.017468145065241500
user_28,Nicole Guerriero,674077,7453,90.443713940695,0.012366704279848400
user_83,Nicole Kirkland,540144,4924,109.696181965881,0.015003203360204100
user_37,Nicole Laeno,8648734,40411,214.019301675286,0.029289569597190900
user_29,Nicole Renard,1218289,24315,50.1044211392145,0.006842503006839070
user_80,Nicole Tv,10884369,100755,108.028078011017,0.014774767476701600
user_53,NightFoxx,1010080,11340,89.0723104056437,0.01217889957064280
user_50,Nigmas - Minecraft Building,344030,9332,36.8656236605229,0.0050295366208191200
user_99,Nik Nocturnal,132697,1919,69.1490359562272,0.009450537955142670
user_99,Nika TUBE,948911,168673,5.62574330212897,0.0007514401332633350
user_21,Nike,825001,36009,22.9109667027688,0.0031185379796232100
user_0,Niki Nihachu,2348715,3471,676.668107173725,0.09264628566230030
user_32,Niki and Gabi,11114305,152155,73.0459399953994,0.00998419337542808
user_28,Nikias Molina,197176,38703,5.09459215047929,0.0006787024706934100
user_84,Nikita Dragun,370908,22052,16.8196988935244,0.002284378849673520
user_58,Nikki V.,566312,5703,99.3007189198667,0.01357961295481640
user_27,NikkieTutorials,55745919,670673,83.1193726301789,0.011363683830515600
user_46,Niko Burnett,2156203,21979,98.102870922244,0.013415575536860000
user_79,Niko Omilana,61854725,255715,241.889310365055,0.033106184287004000
user_0,Nile Wilson,657758,6087,108.059471003779,0.014779066540927500
user_41,NileBlue,2446570,34012,71.9325532165118,0.00983172236678767
user_92,NileRed,3606195,26860,134.258935219657,0.018366911134182300
user_46,NileRed Shorts,18369742,157719,116.471331925767,0.015931015660172300
user_92,Nin10doland,19281,518,37.222007722007700,0.005078341077947880
user_71,Nines,378541,6073,62.3317964762062,0.008516961771760520
user_83,Ninho,3493696,46805,74.6436491827796,0.010202989157750300
user_50,Ninja,1331413,7419,179.459900256099,0.024556886497022500
user_92,Ninja Sex Party,4031087,14454,278.890756883908,0.03817328942859770
user_39,Nino Arial,292771,4081,71.7400147022789,0.009805355481511250
user_98,Nino Freestyle,946478,10130,93.4331688055281,0.012776090494207300
user_78,Nino's Home,487854,8290,58.848492159228,0.008039946117648130
user_97,Nintendo,86959851,2890592,30.0837513561236,0.0041008037399101600
user_69,Nintendo Mobile,799255,19024,42.0129835996636,0.005734433765852720
user_53,Nintendo UK,221928,2441,90.916837361737,0.01243149542573370
user_80,Nipsey Hussle,169844,3202,53.0430980637102,0.007244935515687270
user_19,Nipsey Hussle - Topic,232956,8504,27.3936970837253,0.00373241847075885
user_60,Nique & King,1065653,8237,129.373922544616,0.01769794072434070
user_81,Niska Officiel,1750265,32206,54.3459293299385,0.007423349702937240
user_37,Nissan,173487,5550,31.2589189189189,0.004261735221241300
user_14,Nissan Europe,7816,326,23.9754601226994,0.0032643133637983800
user_19,Nissan USA,17083,846,20.1926713947991,0.0027462852860868900
user_77,Nixstah,339264,16076,21.1037571535208,0.002871052498365990
user_22,No Comment TV,238166,9455,25.1894235854045,0.003430557688880260
user_30,No Jumper,235273,28266,8.32353357390505,0.0011208847967332600
user_75,No Life Shaq,2328750,11912,195.496138347884,0.026752944006431000
user_74,No Rules Music,126837,558,227.306451612903,0.031109157534968400
user_19,No0b3,5332670,7118,749.180949704973,0.10257644331260800
user_31,NoCap,11267794,96904,116.277903904896,0.01590452696280240
user_37,NoChill,27014,221,122.235294117647,0.016720352434980400
user_21,NoKidsAllowed,38416,686,56.0,0.007649863820231480
user_54,NoLimitKS,27544,911,30.2349066959385,0.004121503471180530
user_51,NoLimitVEVO,315608,6433,49.0607803513135,0.006699583253697640
user_78,Noa.,279280,3895,71.7021822849808,0.00980017458037776
user_71,Noah & Lincoln,1933036,20580,93.9278911564626,0.012843839471718300
user_96,Noah Beck,32839144,666393,49.2789450069253,0.006729459470769350
user_74,Noah Kane,1816725,11929,152.29482773074,0.020836808186168500
user_93,Noah Schnacky,52687,193,272.9896373057,0.037365169850335700
user_48,NoahJ456,1877087,68040,27.5879923574368,0.003759025932710620
user_56,NoahsNoah,2560253,17802,143.818278845074,0.019676000475052500
user_86,NoahsNoah2,433532,339,1278.85545722714,0.17511188916522200
user_14,Noch,271070,11097,24.4273226998288,0.0033261929767129600
user_54,Noel Deyzel,6433931,28097,228.989963341282,0.03133970341188320
user_6,Noel Gallagher,180721,2012,89.8215705765408,0.012281505831249700
user_23,Noel Miller,4729796,23575,200.627613997879,0.027455665902365600
user_31,Noel Miller Live,141822,277,511.992779783394,0.07009508086850920
user_17,NoelGallagherVEVO,134696,1694,79.5135773317592,0.010869893840795900
user_28,Noelle Leyva,42406,667,63.5772113943029,0.008687513167141510
user_78,Noholito,246231,1750,140.703428571429,0.01924944218282900
user_42,Nonstop Sports,188322,543,346.817679558011,0.047475435466569700
user_67,Noodle,7172643,86931,82.5096110708493,0.011280180988786100
user_64,Noriel,1211375,6227,194.535892082865,0.026621444585612500
user_29,NorielVEVO,1121559,17152,65.3894006529851,0.008935680586907940
user_39,NormaniVEVO,14730062,549176,26.8221153145804,0.0036541441005987600
user_74,Northsidebenji,69408,767,90.4928292046936,0.012373430292752000
user_10,Northwest Sawyer,45839,1395,32.8594982078853,0.004480924045130050
user_7,Norwich City Football Club,204416,3294,62.0570734669095,0.008479340259525530
user_99,Not A Content House,47769,2132,22.405722326454,0.0030493480798261400
user_47,Not Alpharad,71379,982,72.6873727087576,0.009935089939949570
user_0,Not Enough Nelsons,51019,500,102.038,0.013954465625186000
user_50,Not GeorgeNotFound,9052177,58868,153.77075830672,0.021038927187283000
user_41,Not Just Bikes,2384546,1843,1293.83939229517,0.17716384068516700
user_51,Not PaulGG,9203704,179358,51.3147113594041,0.007008244305477710
user_46,Not What You Think,12548546,109167,114.948161990345,0.01572242753896560
user_82,Not3sVEVO,79141,1426,55.4985974754558,0.007581200036808000
user_25,NotLuc,461001,14642,31.4848381368666,0.004292673374706850
user_46,NotNico,2539962,26684,95.1867036426323,0.01301622557607570
user_96,NotYourAverageFlight,794437,94054,8.44660514172709,0.0011377386398330700
user_15,Nota Bene,295655,3739,79.0732816261032,0.01080959823497920
user_54,Nouman,19445,332,58.5692771084337,0.008001709449825710
user_52,Nova Rockafeller,1066334,54302,19.6371036057604,0.0026702039253512300
user_57,Nova Scotia Government,2878,1533,1.87736464448793,0.0002381242887301970
user_18,NowThis News,3964188,116058,34.1569560047562,0.004658602371034840
user_68,Noxcrew,150399,647,232.455950540958,0.031814347600488800
user_4,Nuclear Blast Records,169657,2449,69.2760310330747,0.009467929097040960
user_82,Nuke Squad,969697,20421,47.4852847558885,0.006483829476934660
user_41,Number 27,22725,153,148.529411764706,0.020321159194121400
user_32,Nyan Minecraft,277102,13770,20.123602033406,0.0027368266905678400
user_56,Nyma Tang,1374170,25131,54.6802753571286,0.007469136195975650
user_62,Nınjaxx,178610,863,206.964078794902,0.02832340314977740
user_99,OB MG 2,7625069,530749,14.3666196262263,0.001948445751443710
user_15,OCTAGON NEWS,59688,1704,35.0281690140845,0.004777909272097250
user_32,OFB OFFICIAL,630403,4933,127.793026555848,0.01748144739916940
user_41,OFF GRID with DOUG & STACY,79315,960,82.6197916666667,0.01129526949791470
user_60,OFFICIAL EPIK HIGH,3640297,16572,219.665520154477,0.030062782143675900
user_94,OFFICIALLY GASSED - OG,90580,1078,84.025974025974,0.01148783693873710
user_83,OG Ghuman,76827,2621,29.3120946203739,0.003995130416807220
user_82,OH MY GIRL,2813693,67494,41.6880463448603,0.00568993574241274
user_55,OH TRE TRE TRE,70529,36899,1.91140681319277,0.00024278614020639200
user_33,OHGEESY,2871066,47690,60.2026840008388,0.00822539379845255
user_20,OM,107551,2044,52.6179060665362,0.007186708263573030
user_66,OMB Peezy,410247,5566,73.7058929213079,0.01007456959524360
user_71,ONE Championship,1736834,106179,16.3576036692755,0.0022210979429256100
user_61,ONE37pm,3372574,66018,51.0856736041686,0.006976879088807560
user_28,ONEUS,7931455,47605,166.609704862935,0.02279713661497380
user_55,OTV Live,118141,1010,116.971287128713,0.015999481242406300
user_7,OTXBOYZ,437762,6739,64.9594895385072,0.00887680708266563
user_87,OVO Sound,343355,5436,63.1631714495953,0.008630813115385850
user_65,OWN,99219,3113,31.8724702858978,0.00434575705224368
user_38,Oasis,124235,605,205.347107438017,0.02810196953982090
user_89,OasisVEVO,120920,2356,51.3242784380306,0.007009554454076190
user_71,Object,8615328,45554,189.123413970233,0.025880241247540200
user_10,Observe,123921,3041,40.7500822097994,0.005561487712982980
user_54,Obzesion Oficial,234158,14287,16.3895849373556,0.002225477567593550
user_10,Oculus,145388,42490,3.42169922334667,0.0004496107688841230
user_1,Odd Tinkering,33586,380,88.3842105263158,0.012084668810375200
user_33,Off Grid w/ Jake & Nicolle,1141552,20920,54.5674952198853,0.007453691696717920
user_19,Off The Ball,6571,175,37.5485714285714,0.005123061833276830
user_81,OffTheRanch,5257818,65678,80.0544779073663,0.01094396662296010
user_9,Official Arctic Monkeys,7156253,98,73022.9897959184,10.0
user_28,Official Brighton & Hove Albion FC,198902,300,663.006666666667,0.09077544108870720
user_46,Official Charts,92282,454,203.264317180617,0.027816745090102300
user_11,Official Ed and Lorraine Warren Channel,420135,9441,44.501112170320900,0.006075166636036590
user_60,Official Flavour,512952,14064,36.4726962457338,0.004975727791406560
user_70,Official Gary Numan,53694,763,70.3722149410223,0.009618044285463750
user_12,Official Jim Cornette,149304,3019,49.4547863530971,0.006753539788516870
user_3,Official McFly,48547,217,223.718894009217,0.030617865077790100
user_75,Official OFB,38765,5245,7.3908484270734,0.0009931596900785560
user_2,Official Rick Astley,629231,4250,148.054352941176,0.020256103007573600
user_71,Official Saweetie,16772840,720769,23.2707566501889,0.003167808850467060
user_98,Official Springbok YouTube,5044,255,19.7803921568627,0.0026898263515623800
